State,Latitude,Longitude,County/Parish,Health Inspection Rating
MI,43.2183,-85.543,Kent,4.0
MI,43.222,-86.216,Muskegon,2.0
MI,43.2704,-86.252,Muskegon,3.0
MI,43.3335,-83.081,Sanilac,2.0
MI,43.3358,-83.747,Saginaw,4.0
MI,43.3358,-83.744,Saginaw,3.0
MI,43.3436,-83.367,Tuscola,4.0
MI,43.3768,-83.899,Saginaw,3.0
MI,43.3898,-84.667,Gratiot,1.0
MI,43.3997,-86.334,Muskegon,1.0
MI,43.4079,-84.63,Gratiot,1.0
MI,43.4079,-84.601,Gratiot,5.0
MI,43.4219,-84.052,Saginaw,2.0
MI,43.4237,-82.83,Sanilac,3.0
MI,43.4366,-83.986,Saginaw,1.0
MI,43.4437,-83.957,Saginaw,4.0
MI,43.445,-83.995,Saginaw,3.0
MI,43.4513,-84.033,Saginaw,4.0
MI,43.4568,-84.052,Saginaw,1.0
MI,43.467,-85.913,Newaygo,3.0
MI,43.467,-85.912,Newaygo,4.0
MI,43.4803,-83.999,Saginaw,2.0
MI,43.5036,-83.388,Tuscola,4.0
MI,43.5253,-82.736,Sanilac,3.0
MI,43.548,-83.958,Bay,2.0
MI,43.5831,-83.869,Bay,3.0
MI,43.5925,-84.757,Isabella,4.0
MI,43.6004,-84.762,Isabella,5.0
MI,43.6016,-84.758,Isabella,4.0
MI,43.6022,-83.924,Bay,3.0
MI,43.6025,-83.956,Bay,3.0
MI,43.6079,-83.184,Tuscola,3.0
MI,43.6159,-83.802,Bay,2.0
MI,43.6168,-84.167,Midland,4.0
MI,43.6266,-84.184,Midland,4.0
MI,43.6413,-84.285,Midland,2.0
MI,43.6912,-85.493,Mecosta,3.0
MI,43.6988,-83.968,Bay,3.0
MI,43.7029,-86.354,Oceana,5.0
MI,43.7131,-85.498,Mecosta,1.0
MI,43.8023,-83.035,Huron,3.0
MI,43.8048,-82.982,Huron,3.0
MI,43.818,-84.759,Clare,4.0
MI,43.8427,-82.653,Huron,3.0
MI,43.8595,-84.902,Clare,4.0
MI,43.8776,-85.523,Osceola,5.0
MI,43.9046,-85.852,Lake,3.0
MI,43.958,-86.433,Mason,4.0
MI,43.9633,-86.432,Mason,3.0
MI,43.9777,-84.495,Gladwin,2.0
MI,43.9828,-83.969,Arenac,3.0
MI,44.009,-84.496,Gladwin,3.0
MI,44.0983,-84.027,Arenac,5.0
MI,44.1903,-85.21,Missaukee,3.0
MI,44.2374,-85.405,Wexford,3.0
MI,44.2701,-84.231,Ogemaw,1.0
MI,44.2718,-83.531,Iosco,3.0
MI,44.2724,-86.273,Manistee,4.0
MI,44.2725,-83.521,Iosco,3.0
MI,44.2754,-83.522,Iosco,4.0
MI,44.3005,-84.753,Roscommon,5.0
MI,44.4206,-84.122,Ogemaw,2.0
MI,44.5111,-84.577,Roscommon,4.0
MI,44.6373,-86.244,Benzie,3.0
MI,44.6525,-84.706,Crawford,4.0
MI,44.6567,-86.21,Benzie,2.0
MI,44.6587,-83.358,Alcona,3.0
MI,44.6688,-84.708,Crawford,4.0
MI,44.6836,-83.403,Alcona,3.0
MI,44.7233,-84.047,Oscoda,5.0
MI,44.7239,-85.606,Grand Traverse,2.0
MI,44.7301,-85.606,Grand Traverse,2.0
MI,44.7317,-85.183,Kalkaska,4.0
MI,44.7341,-85.632,Grand Traverse,1.0
MI,44.7591,-85.641,Grand Traverse,1.0
MI,44.8012,-85.65,Leelanau,4.0
MI,44.8537,-85.877,Leelanau,1.0
MI,44.9246,-85.19,Antrim,5.0
MI,44.9709,-85.654,Leelanau,3.0
MI,45.0349,-84.674,Otsego,5.0
MI,45.0375,-84.682,Otsego,2.0
MI,45.0687,-83.903,Montmorency,3.0
MI,45.0774,-83.461,Alpena,3.0
MI,45.087,-83.462,Alpena,4.0
MI,45.1231,-87.615,Menominee,3.0
MI,45.188,-85.14,Charlevoix,5.0
MI,45.3132,-85.276,Charlevoix,3.0
MI,45.3618,-84.971,Emmet,1.0
MI,45.4147,-87.615,Menominee,3.0
MI,45.4229,-83.834,Presque Isle,5.0
MI,45.4327,-84.973,Emmet,4.0
MI,45.6314,-84.484,Cheboygan,4.0
MI,45.6922,-87.524,Menominee,2.0
MI,45.7374,-87.085,Delta,5.0
MI,45.7392,-87.082,Delta,3.0
MI,45.7427,-87.089,Delta,3.0
MI,45.804,-88.099,Dickinson,1.0
MI,45.8078,-88.087,Dickinson,1.0
MI,45.8908,-84.727,Mackinac,4.0
MI,45.9577,-86.239,Schoolcraft,2.0
MI,46.0901,-88.627,Iron,1.0
MI,46.094,-88.374,Iron,2.0
MI,46.3528,-85.516,Luce,3.0
MI,46.4123,-86.654,Alger,2.0
MI,46.4651,-90.173,Gogebic,4.0
MI,46.4655,-89.964,Gogebic,5.0
MI,46.4727,-87.682,Marquette,4.0
MI,46.479,-87.718,Marquette,1.0
MI,46.4897,-84.364,Chippewa,1.0
MI,46.4983,-84.349,Chippewa,2.0
MI,46.5135,-87.601,Marquette,4.0
MI,46.5396,-87.407,Marquette,2.0
MI,46.5401,-87.402,Marquette,5.0
MI,46.7656,-88.446,Baraga,1.0
MI,47.1268,-88.6,Houghton,2.0
MI,47.1401,-88.597,Houghton,1.0
MI,47.1413,-88.589,Houghton,4.0
MI,47.1733,-88.428,Houghton,1.0
MN,43.5078,-91.869,Fillmore,2.0
MN,43.5219,-96.017,Nobles,2.0
MN,43.5259,-96.353,Rock,2.0
MN,43.5458,-92.01,Fillmore,2.0
MN,43.5599,-91.629,Houston,2.0
MN,43.6107,-95.611,Nobles,1.0
MN,43.6146,-92.428,Fillmore,2.0
MN,43.623,-95.002,Jackson,3.0
MN,43.6266,-95.603,Nobles,2.0
MN,43.6274,-94.098,Faribault,4.0
MN,43.6441,-94.475,Martin,3.0
MN,43.653,-92.977,Mower,2.0
MN,43.6543,-96.223,Rock,2.0
MN,43.657,-92.99,Mower,2.0
MN,43.6595,-93.354,Freeborn,2.0
MN,43.6682,-96.213,Rock,4.0
MN,43.6721,-93.39,Freeborn,2.0
MN,43.6752,-92.95,Mower,3.0
MN,43.6854,-95.169,Jackson,3.0
MN,43.697,-92.393,Fillmore,4.0
MN,43.7021,-93.359,Freeborn,4.0
MN,43.7058,-92.571,Mower,2.0
MN,43.735,-93.726,Faribault,3.0
MN,43.7594,-94.715,Martin,2.0
MN,43.7633,-91.563,Houston,3.0
MN,43.7979,-91.757,Fillmore,4.0
MN,43.8277,-91.312,Houston,3.0
MN,43.8303,-94.43,Martin,3.0
MN,43.8407,-92.178,Fillmore,3.0
MN,43.8576,-92.488,Olmsted,1.0
MN,43.8624,-95.122,Cottonwood,1.0
MN,43.8703,-93.057,Steele,2.0
MN,43.8753,-95.596,Murray,4.0
MN,43.8778,-96.138,Pipestone,3.0
MN,43.8923,-92.844,Dodge,4.0
MN,43.895,-93.491,Waseca,2.0
MN,43.9263,-93.962,Blue Earth,4.0
MN,43.9427,-94.936,Cottonwood,3.0
MN,43.9725,-92.06,Winona,2.0
MN,43.9755,-94.633,Watonwan,1.0
MN,44.0151,-96.318,Pipestone,4.0
MN,44.0176,-92.453,Olmsted,1.0
MN,44.0253,-92.466,Olmsted,3.0
MN,44.0313,-92.463,Olmsted,2.0
MN,44.0329,-91.622,Winona,3.0
MN,44.0355,-92.869,Dodge,3.0
MN,44.0435,-92.492,Olmsted,1.0
MN,44.0439,-95.437,Cottonwood,3.0
MN,44.0457,-94.42,Watonwan,3.0
MN,44.0477,-92.49,Olmsted,1.0
MN,44.0516,-91.683,Winona,3.0
MN,44.0532,-91.673,Winona,2.0
MN,44.0642,-92.493,Olmsted,2.0
MN,44.0778,-93.518,Waseca,3.0
MN,44.0819,-92.489,Olmsted,2.0
MN,44.1169,-93.292,Steele,3.0
MN,44.1237,-93.708,Waseca,4.0
MN,44.1442,-94.007,Blue Earth,2.0
MN,44.1517,-94.046,Blue Earth,1.0
MN,44.1623,-93.987,Blue Earth,1.0
MN,44.1627,-94.029,Blue Earth,1.0
MN,44.167,-92.177,Wabasha,4.0
MN,44.2063,-92.648,Goodhue,1.0
MN,44.2244,-95.262,Redwood,1.0
MN,44.2323,-95.607,Lyon,1.0
MN,44.2383,-94.967,Brown,3.0
MN,44.2725,-96.131,Lincoln,4.0
MN,44.2877,-94.726,Brown,3.0
MN,44.2896,-93.261,Rice,1.0
MN,44.2929,-92.673,Goodhue,2.0
MN,44.3082,-94.726,Brown,3.0
MN,44.3157,-94.478,Brown,1.0
MN,44.3513,-93.975,Nicollet,3.0
MN,44.386,-92.048,Wabasha,5.0
MN,44.396,-93.728,Le Sueur,2.0
MN,44.404,-95.252,Redwood,1.0
MN,44.4129,-94.92,Redwood,1.0
MN,44.4481,-95.776,Lyon,1.0
MN,44.4541,-93.916,Le Sueur,4.0
MN,44.457,-93.171,Rice,4.0
MN,44.4583,-92.286,Goodhue,3.0
MN,44.5061,-96.419,Lincoln,3.0
MN,44.5215,-94.883,Renville,2.0
MN,44.5341,-92.524,Goodhue,3.0
MN,44.5402,-95.101,Redwood,3.0
MN,44.5535,-93.574,Scott,4.0
MN,44.5583,-94.219,Sibley,1.0
MN,44.5606,-92.548,Goodhue,1.0
MN,44.6105,-94.086,Sibley,2.0
MN,44.623,-93.776,Scott,3.0
MN,44.6403,-93.13,Dakota,4.0
MN,44.7079,-96.278,Yellow Medcine,5.0
MN,44.73,-92.863,Dakota,4.0
MN,44.7368,-93.212,Dakota,2.0
MN,44.7378,-94.625,Renville,4.0
MN,44.7483,-92.874,Dakota,2.0
MN,44.7533,-93.272,Dakota,3.0
MN,44.7719,-93.5,Scott,1.0
MN,44.7775,-94.152,Mc Leod,5.0
MN,44.7807,-94.991,Renville,1.0
MN,44.7851,-95.211,Renville,4.0
MN,44.789,-93.598,Carver,4.0
MN,44.7929,-95.811,Yellow Medcine,3.0
MN,44.7943,-93.544,Scott,4.0
MN,44.798,-93.35,Hennepin,3.0
MN,44.8124,-95.522,Yellow Medcine,3.0
MN,44.8145,-95.543,Redwood,1.0
MN,44.8235,-93.256,Hennepin,2.0
MN,44.8245,-93.309,Hennepin,4.0
MN,44.8329,-92.967,Washington,3.0
MN,44.8371,-93.278,Hennepin,2.0
MN,44.8424,-93.797,Carver,2.0
MN,44.8446,-93.791,Carver,3.0
MN,44.8516,-93.436,Hennepin,4.0
MN,44.855,-93.39,Hennepin,4.0
MN,44.8635,-93.268,Hennepin,2.0
MN,44.8641,-94.366,Mc Leod,5.0
MN,44.8665,-93.065,Dakota,1.0
MN,44.8799,-93.079,Dakota,1.0
MN,44.8857,-93.329,Hennepin,4.0
MN,44.886,-93.07,Dakota,1.0
MN,44.8904,-93.319,Hennepin,1.0
MN,44.8908,-92.953,Washington,4.0
MN,44.8997,-93.557,Hennepin,3.0
MN,44.9002,-93.088,Dakota,3.0
MN,44.903,-93.288,Hennepin,4.5
MN,44.9043,-93.165,Ramsey,1.0
MN,44.9067,-92.964,Washington,2.0
MN,44.9123,-93.403,Hennepin,1.0
MN,44.9131,-93.205,Hennepin,3.0
MN,44.9162,-93.496,Hennepin,1.0
MN,44.9189,-93.137,Ramsey,1.0
MN,44.9254,-93.177,Ramsey,2.0
MN,44.927,-93.168,Ramsey,2.0
MN,44.9279,-93.288,Hennepin,1.0
MN,44.9305,-93.407,Hennepin,3.0
MN,44.9306,-93.085,Ramsey,3.0
MN,44.9319,-96.064,Lac Qui Parle,3.0
MN,44.9352,-93.291,Hennepin,1.0
MN,44.9356,-93.239,Hennepin,1.0
MN,44.9362,-93.639,Hennepin,2.0
MN,44.9388,-93.393,Hennepin,4.0
MN,44.9406,-93.105,Ramsey,2.0
MN,44.9458,-93.383,Hennepin,1.0
MN,44.9466,-93.288,Hennepin,1.0
MN,44.9466,-93.287,Hennepin,2.0
MN,44.9473,-93.056,Ramsey,2.0
MN,44.9485,-93.344,Hennepin,2.0
MN,44.9486,-93.118,Ramsey,2.0
MN,44.9488,-93.101,Ramsey,4.0
MN,44.9517,-95.712,Chippewa,2.0
MN,44.953,-93.38,Hennepin,2.0
MN,44.9536,-93.326,Hennepin,2.0
MN,44.9546,-93.179,Ramsey,2.0
MN,44.9547,-93.289,Hennepin,1.0
MN,44.9547,-93.111,Ramsey,2.0
MN,44.9551,-93.096,Ramsey,4.0
MN,44.9553,-93.181,Ramsey,1.0
MN,44.9563,-93.178,Ramsey,3.0
MN,44.9617,-93.274,Hennepin,2.0
MN,44.9621,-93.375,Hennepin,1.0
MN,44.9637,-95.371,Chippewa,3.0
MN,44.9663,-93.267,Hennepin,2.0
MN,44.9666,-93.235,Hennepin,5.0
MN,44.968,-93.257,Hennepin,3.0
MN,44.9694,-93.507,Hennepin,5.0
MN,44.9705,-94.051,Mc Leod,3.0
MN,44.9792,-93.16,Ramsey,3.0
MN,44.9795,-93.308,Hennepin,1.0
MN,44.9803,-93.194,Ramsey,2.0
MN,44.9854,-93.375,Hennepin,5.0
MN,44.9958,-93.265,Hennepin,2.0
MN,44.9964,-93.354,Hennepin,5.0
MN,44.9978,-93.687,Hennepin,4.0
MN,44.9991,-93.077,Ramsey,3.0
MN,44.9996,-93.329,Hennepin,4.0
MN,45.0074,-93.383,Hennepin,4.0
MN,45.0102,-93.449,Hennepin,3.0
MN,45.0109,-93.021,Ramsey,2.0
MN,45.0118,-93.142,Ramsey,3.0
MN,45.0125,-93.33,Hennepin,1.0
MN,45.0168,-93.42,Hennepin,4.0
MN,45.0178,-96.187,Lac Qui Parle,1.0
MN,45.0209,-93.039,Ramsey,2.0
MN,45.0223,-93.35,Hennepin,2.8269794721407626
MN,45.0234,-93.139,Ramsey,2.0
MN,45.0246,-93.332,Hennepin,2.0
MN,45.0286,-93.876,Wright,2.0
MN,45.0299,-93.247,Hennepin,1.0
MN,45.0311,-92.831,Washington,4.0
MN,45.0358,-93.147,Ramsey,5.0
MN,45.0393,-93.211,Anoka,1.0
MN,45.0394,-93.178,Ramsey,3.0
MN,45.0439,-93.286,Hennepin,2.8269794721407626
MN,45.0492,-93.235,Anoka,1.0
MN,45.0515,-93.391,Hennepin,2.0
MN,45.053,-92.819,Washington,4.0
MN,45.0557,-93.382,Hennepin,2.0
MN,45.0589,-92.81,Washington,3.0
MN,45.0604,-93.467,Hennepin,5.0
MN,45.0625,-94.079,Wright,5.0
MN,45.0628,-93.194,Ramsey,2.0
MN,45.063,-93.188,Ramsey,1.0
MN,45.0649,-92.821,Washington,1.0
MN,45.068,-93.224,Ramsey,3.0
MN,45.0713,-93.277,Anoka,1.0
MN,45.0801,-93.349,Hennepin,2.0
MN,45.0813,-94.198,Wright,4.0
MN,45.0819,-93.022,Ramsey,2.0
MN,45.0829,-94.303,Meeker,4.0
MN,45.1105,-93.347,Hennepin,4.0
MN,45.1106,-95.032,Kandiyohi,4.0
MN,45.1107,-95.067,Kandiyohi,3.0
MN,45.1143,-93.396,Hennepin,1.0
MN,45.121,-94.518,Meeker,3.0
MN,45.1238,-93.057,Ramsey,4.0
MN,45.1489,-93.301,Anoka,3.0
MN,45.1656,-93.873,Wright,4.0
MN,45.1742,-93.881,Wright,5.0
MN,45.1979,-93.395,Anoka,3.0
MN,45.1997,-96.009,Swift,3.0
MN,45.2102,-93.385,Anoka,2.0
MN,45.2662,-94.116,Wright,3.0
MN,45.2854,-92.982,Washington,1.0
MN,45.3018,-93.78,Wright,4.0
MN,45.3042,-94.944,Kandiyohi,1.0
MN,45.3056,-93.56,Sherburne,4.0
MN,45.3151,-96.442,Big Stone,5.0
MN,45.3197,-92.998,Chisago,5.0
MN,45.3214,-94.412,Meeker,5.0
MN,45.3566,-92.883,Chisago,2.0
MN,45.3749,-94.716,Stearns,4.0
MN,45.4483,-95.008,Stearns,4.0
MN,45.4573,-94.435,Stearns,3.0
MN,45.5044,-92.999,Chisago,4.0
MN,45.5417,-94.125,Sherburne,4.0
MN,45.5489,-94.128,Stearns,1.0
MN,45.5552,-94.217,Stearns,4.0
MN,45.5624,-96.433,Big Stone,3.0
MN,45.5697,-93.583,Mille Lacs,5.0
MN,45.5741,-93.244,Isanti,5.0
MN,45.5879,-95.928,Stevens,3.0
MN,45.5942,-96.827,Traverse,4.0
MN,45.6029,-94.175,Benton,3.0
MN,45.6135,-95.531,Pope,3.0
MN,45.6172,-94.19,Stearns,5.0
MN,45.6375,-94.577,Stearns,2.0
MN,45.6438,-95.387,Pope,3.0
MN,45.646,-94.215,Stearns,5.0
MN,45.6591,-93.914,Benton,2.0
MN,45.6749,-94.823,Stearns,4.0
MN,45.6824,-92.962,Chisago,4.0
MN,45.7455,-94.955,Stearns,5.0
MN,45.7549,-93.642,Mille Lacs,4.0
MN,45.8023,-96.493,Traverse,1.0
MN,45.8687,-95.16,Douglas,4.0
MN,45.8789,-95.371,Douglas,3.0
MN,45.8811,-95.388,Douglas,4.0
MN,45.8842,-93.299,Kanabec,3.0
MN,45.9069,-95.888,Grant,5.0
MN,45.9658,-94.359,Morrison,4.0
MN,45.9739,-94.85,Todd,4.0
MN,45.9757,-94.344,Morrison,2.0
MN,45.9782,-94.1,Morrison,4.0
MN,46.0079,-95.696,Douglas,4.0
MN,46.0696,-93.662,Mille Lacs,4.0
MN,46.1272,-92.866,Pine,4.0
MN,46.1306,-94.953,Todd,5.0
MN,46.1534,-95.331,Otter Tail,4.0
MN,46.2684,-96.588,Wilkin,4.0
MN,46.2729,-96.061,Otter Tail,3.0
MN,46.2752,-96.067,Otter Tail,3.0
MN,46.2907,-95.718,Otter Tail,4.0
MN,46.3017,-96.076,Otter Tail,5.0
MN,46.3308,-94.21,Crow Wing,5.0
MN,46.3365,-94.198,Crow Wing,4.0
MN,46.3758,-94.795,Todd,4.0
MN,46.4381,-95.115,Wadena,1.0
MN,46.4415,-92.772,Carlton,4.0
MN,46.4824,-93.946,Crow Wing,4.0
MN,46.5271,-93.707,Aitkin,2.0
MN,46.5334,-93.723,Aitkin,3.0
MN,46.5695,-96.076,Otter Tail,3.0
MN,46.5971,-95.583,Otter Tail,4.0
MN,46.67,-96.392,Clay,3.0
MN,46.6707,-92.424,Carlton,3.0
MN,46.7219,-94.403,Cass,4.0
MN,46.7221,-92.193,St. Louis,3.0
MN,46.7274,-95.704,Becker,2.0
MN,46.7427,-92.064,St. Louis,2.0
MN,46.7547,-95.084,Wadena,5.0
MN,46.768,-92.088,St. Louis,1.0
MN,46.7842,-92.161,St. Louis,1.0
MN,46.807,-95.836,Becker,2.0
MN,46.8136,-92.1,St. Louis,1.0
MN,46.8139,-95.843,Becker,4.0
MN,46.815,-92.091,St. Louis,2.0
MN,46.8191,-92.126,St. Louis,1.0
MN,46.8222,-92.042,St. Louis,3.0
MN,46.8601,-96.769,Clay,2.0
MN,46.8779,-96.052,Becker,4.0
MN,46.9168,-95.067,Hubbard,4.0
MN,47.0312,-91.667,Lake,3.0
MN,47.0827,-96.259,Clay,5.0
MN,47.2061,-93.529,Itasca,1.0
MN,47.2451,-93.565,Itasca,2.0
MN,47.2947,-91.258,Lake,5.0
MN,47.2982,-96.53,Norman,5.0
MN,47.3111,-95.973,Mahnomen,3.0
MN,47.3435,-93.792,Itasca,2.0
MN,47.3535,-96.82,Norman,5.0
MN,47.4331,-92.939,St. Louis,2.0
MN,47.4652,-92.54,St. Louis,1.0
MN,47.4843,-94.891,Beltrami,1.0
MN,47.4898,-92.779,St. Louis,2.0
MN,47.4938,-92.871,St. Louis,4.0
MN,47.505,-94.895,Beltrami,2.0
MN,47.5158,-92.552,St. Louis,1.0
MN,47.5172,-92.228,St. Louis,3.0
MN,47.5288,-96.277,Polk,5.0
MN,47.5293,-95.392,Clearwater,3.0
MN,47.5307,-92.548,St. Louis,4.0
MN,47.5721,-95.74,Polk,1.0
MN,47.642,-95.883,Polk,5.0
MN,47.7297,-94.552,Beltrami,4.0
MN,47.7473,-93.648,Itasca,3.0
MN,47.7559,-90.34,Cook,3.0
MN,47.7761,-96.592,Polk,2.0
MN,47.8537,-92.68,St. Louis,3.0
MN,47.8776,-95.031,Beltrami,5.0
MN,47.901,-91.871,St. Louis,3.0
MN,48.1014,-96.184,Pennington,4.0
MN,48.1044,-96.181,Pennington,1.0
MN,48.1917,-96.776,Marshall,4.0
MN,48.4009,-93.553,Koochiching,3.0
MN,48.5731,-96.522,Kittson,4.0
MN,48.5875,-93.437,Koochiching,2.0
MN,48.7117,-94.59,Lake Of  Woods,3.0
MN,48.7173,-96.183,Roseau,5.0
MN,48.7668,-96.941,Kittson,3.0
MN,48.8398,-95.76,Roseau,5.0
MN,48.9052,-95.339,Roseau,1.0
MO,36.0883,-89.815,Pemiscot,4.0
MO,36.1367,-90.158,Dunklin,1.0
MO,36.1955,-89.664,Pemiscot,3.0
MO,36.225,-90.069,Dunklin,5.0
MO,36.2365,-90.078,Dunklin,5.0
MO,36.2368,-89.741,Pemiscot,4.0
MO,36.4391,-89.696,New Madrid,3.0
MO,36.454,-89.924,New Madrid,4.0
MO,36.4866,-90.085,Dunklin,4.0
MO,36.5239,-91.544,Oregon,4.0
MO,36.5739,-89.975,Dunklin,3.0
MO,36.5747,-92.412,Ozark,4.0
MO,36.5803,-89.971,Dunklin,4.0
MO,36.5975,-89.535,New Madrid,4.0
MO,36.6263,-90.825,Ripley,3.0
MO,36.6284,-93.208,Taney,3.0
MO,36.6428,-94.436,Mc Donald,4.0
MO,36.6625,-93.231,Taney,3.0
MO,36.6676,-89.981,Stoddard,5.0
MO,36.6757,-93.881,Barry,2.0
MO,36.6846,-93.873,Barry,2.0
MO,36.6944,-93.115,Taney,3.0
MO,36.7275,-91.878,Howell,4.0
MO,36.73,-90.443,Butler,4.0
MO,36.7409,-91.876,Howell,4.0
MO,36.7614,-89.585,New Madrid,4.0
MO,36.7669,-90.428,Butler,3.0
MO,36.7832,-90.391,Butler,2.0
MO,36.7853,-89.392,Mississippi,3.0
MO,36.7874,-90.422,Butler,3.0
MO,36.7881,-90.422,Butler,2.0
MO,36.7888,-89.962,Stoddard,4.0
MO,36.7949,-89.96,Stoddard,5.0
MO,36.8083,-89.976,Stoddard,4.0
MO,36.8233,-94.386,Newton,4.0
MO,36.8441,-94.616,Newton,3.0
MO,36.8669,-89.567,New Madrid,3.0
MO,36.8839,-89.601,Scott,4.0
MO,36.886,-89.936,Stoddard,5.0
MO,36.8889,-89.581,Scott,4.0
MO,36.8907,-89.602,Scott,4.0
MO,36.9062,-89.458,Mississippi,5.0
MO,36.9157,-93.947,Barry,5.0
MO,36.9172,-94.255,Newton,4.0
MO,36.9369,-92.665,Douglas,3.0
MO,36.9558,-90.156,Stoddard,3.0
MO,36.9577,-93.71,Lawrence,1.0
MO,36.9824,-91.989,Howell,4.0
MO,36.9955,-91.497,Shannon,4.0
MO,36.9959,-93.639,Lawrence,2.0
MO,36.9991,-90.987,Carter,4.0
MO,37.0062,-89.526,Scott,5.0
MO,37.007,-91.701,Howell,4.0
MO,37.0236,-93.215,Christian,2.0
MO,37.0308,-93.202,Christian,2.0
MO,37.0512,-94.485,Newton,2.0
MO,37.0554,-94.541,Newton,3.0
MO,37.06,-94.523,Jasper,4.0
MO,37.0604,-93.294,Christian,5.0
MO,37.0612,-94.588,Jasper,3.5
MO,37.0704,-94.127,Jasper,2.0
MO,37.0915,-93.823,Lawrence,4.0
MO,37.0957,-93.827,Lawrence,3.0
MO,37.1034,-89.917,Stoddard,3.0
MO,37.1108,-92.499,Wright,4.0
MO,37.1148,-93.454,Greene,3.0
MO,37.1152,-93.47,Greene,2.0
MO,37.1219,-93.139,Webster,3.0
MO,37.1221,-92.099,Texas,4.0
MO,37.1246,-93.279,Greene,3.0
MO,37.1256,-90.452,Wayne,5.0
MO,37.1367,-93.313,Greene,4.0
MO,37.14,-92.254,Wright,2.0
MO,37.1473,-93.291,Greene,3.0
MO,37.1491,-92.78,Webster,4.0
MO,37.1518,-93.278,Greene,5.0
MO,37.1546,-94.296,Jasper,4.0
MO,37.155,-94.469,Jasper,2.0
MO,37.1567,-94.292,Jasper,4.0
MO,37.1578,-93.281,Greene,3.0
MO,37.1579,-93.223,Greene,4.0
MO,37.1616,-93.272,Greene,1.0
MO,37.1642,-93.309,Greene,2.0
MO,37.1663,-93.3,Greene,3.0
MO,37.1674,-93.312,Greene,4.0
MO,37.1708,-90.688,Wayne,5.0
MO,37.1759,-93.222,Greene,3.0
MO,37.1847,-93.315,Greene,5.0
MO,37.1881,-89.667,Scott,5.0
MO,37.1978,-93.363,Greene,1.0
MO,37.2049,-93.348,Greene,3.0
MO,37.2049,-93.347,Greene,2.0
MO,37.2413,-90.96,Reynolds,4.0
MO,37.251,-92.518,Wright,5.0
MO,37.2516,-93.291,Greene,3.0
MO,37.2623,-93.27,Greene,2.0
MO,37.2716,-93.125,Greene,4.0
MO,37.294,-89.563,Cape Girardeau,5.0
MO,37.2987,-89.556,Cape Girardeau,3.0
MO,37.301,-93.44,Greene,5.0
MO,37.3054,-89.989,Bollinger,4.0
MO,37.308,-89.571,Cape Girardeau,5.0
MO,37.3143,-89.526,Cape Girardeau,4.0
MO,37.3175,-91.972,Texas,4.0
MO,37.3198,-93.566,Greene,4.0
MO,37.3294,-92.912,Webster,2.0
MO,37.331,-92.937,Webster,4.0
MO,37.3469,-89.598,Cape Girardeau,3.0
MO,37.35,-89.574,Cape Girardeau,4.0
MO,37.3696,-89.644,Cape Girardeau,1.0
MO,37.3835,-93.955,Dade,3.0
MO,37.3946,-89.688,Cape Girardeau,5.0
MO,37.494,-91.864,Texas,3.0
MO,37.5078,-94.277,Barton,3.0
MO,37.5598,-90.303,Madison,5.0
MO,37.5622,-90.285,Madison,4.0
MO,37.5837,-90.605,Iron,2.757142857142857
MO,37.6149,-93.424,Polk,4.0
MO,37.623,-93.415,Polk,5.0
MO,37.6365,-93.098,Dallas,4.0
MO,37.6405,-92.66,Laclede,3.0
MO,37.6442,-93.087,Dallas,2.0
MO,37.6519,-91.538,Dent,2.757142857142857
MO,37.6582,-91.569,Dent,3.5
MO,37.6695,-92.658,Laclede,2.0
MO,37.6821,-93.804,Cedar,4.0
MO,37.7094,-90.767,Iron,1.0
MO,37.7214,-91.135,Iron,4.0
MO,37.7316,-89.865,Perry,1.0
MO,37.7396,-89.872,Perry,5.0
MO,37.7718,-90.395,St. Francois,3.0
MO,37.781,-90.428,St. Francois,4.0
MO,37.7829,-90.443,St. Francois,5.0
MO,37.7901,-93.575,Polk,2.0
MO,37.7931,-90.43,St. Francois,5.0
MO,37.7941,-90.435,St. Francois,3.0
MO,37.8023,-93.579,Polk,3.0
MO,37.8178,-92.226,Pulaski,4.0
MO,37.8301,-94.361,Vernon,4.0
MO,37.845,-94.373,Vernon,4.0
MO,37.858,-94.348,Vernon,2.0
MO,37.8593,-94.017,Cedar,5.0
MO,37.8594,-92.397,Pulaski,4.0
MO,37.8606,-94.358,Vernon,2.0
MO,37.8626,-90.528,St. Francois,3.0
MO,37.8633,-90.501,St. Francois,5.0
MO,37.9157,-90.555,St. Francois,4.0
MO,37.9171,-90.777,Washington,4.0
MO,37.9269,-90.77,Washington,4.0
MO,37.9413,-93.314,Hickory,4.0
MO,37.9514,-91.786,Phelps,5.0
MO,37.9525,-91.748,Phelps,1.0
MO,37.9555,-90.067,Ste. Genevieve,3.0
MO,37.9559,-91.754,Phelps,5.0
MO,37.9657,-91.782,Phelps,2.0
MO,37.9703,-91.361,Crawford,2.0
MO,37.9727,-91.779,Phelps,2.0
MO,37.9779,-90.05,Ste. Genevieve,4.0
MO,37.9919,-92.972,Camden,2.0
MO,38.0014,-92.089,Pulaski,3.0
MO,38.0094,-91.613,Phelps,3.0
MO,38.0713,-91.402,Crawford,3.0
MO,38.0784,-90.488,Jefferson,2.0
MO,38.0905,-90.567,Jefferson,4.0
MO,38.1172,-92.685,Camden,1.0
MO,38.1197,-92.684,Camden,5.0
MO,38.1336,-92.63,Camden,1.0
